ZINC000000116377 ,  44857 ,  1,ZINC000000116377,8,315.326,0.00999995,-34.154846,-47.383976,-43.409286,-3.974691,17.761003,-43.465542,-3.974614,-47.440155,0,2.341145,15.419859,3.000000,725,725,725,4.986928,2,13,8,0.846154,0.756158,0,0,1,1,0,0,0,0.314286,-0.180882,14,23,1.775640,0.619131,0.818638,0.824364,0.629982,0.588570,0.556909,0.296325,9.808461,-29.622972999999998,1868019.0,1868156.0,chunk3
ZINC000000116834 ,  26886 ,  1,ZINC000000116834,5,316.357,-0.02,-41.451321,-48.344608,-45.783012,-2.561594,18.595276,-45.844158,-2.561222,-48.405380,0,3.068147,15.527128,3.000000,725,725,725,4.868692,1,13,9,0.923077,0.253308,0,0,0,1,0,0,0,0.243243,-1.134168,4,23,2.996267,0.492722,0.763897,0.806363,0.505571,0.500279,0.301717,0.078509,9.802105,-29.749332000000003,1151708.0,1151852.0,chunk3
ZINC000000118082 ,  44162 ,  3,ZINC000000118082,6,330.427,0.0300001,-34.385662,-54.975952,-45.802784,-9.173167,16.600992,-45.875427,-9.173463,-55.048889,0,4.805907,11.795085,3.000000,725,725,725,5.807143,1,13,10,0.923077,1.191759,0,0,0,0,0,0,1,0.293578,-0.031684,7,23,3.446577,0.350728,0.513139,0.556089,0.367087,0.307795,0.208609,0.151652,23.219925,-38.37496,452449.0,452607.0,chunk5
ZINC000000118161 ,  44162 ,  3,ZINC000000118161,6,316.4,0.03,-32.982994,-44.098495,-31.302471,-12.796024,17.180941,-31.362175,-12.796332,-44.158508,1,6.264313,10.916628,3.162278,725,725,725,4.711479,2,13,9,0.846154,0.480710,0,0,0,1,0,0,1,0.277778,-0.500604,6,23,3.195048,0.510229,0.694956,0.730147,0.445630,0.449754,0.496719,0.244167,12.283875,-26.917554,2013222.0,2013374.0,chunk3
ZINC000000118206 ,  36169 ,  1,ZINC000000118206,7,275.294,1,-37.306122,-57.223610,-35.768448,-21.455162,15.797152,-35.810139,-21.455105,-57.265244,1,6.569045,9.228106,2.449490,725,725,725,5.076607,1,13,10,0.923077,0.461222,0,1,0,0,0,0,0,0.312500,0.075418,10,23,2.901505,0.323728,0.505322,0.458739,0.289671,0.324799,0.338299,0.025536,10.302597,-41.426458,1774487.0,1774617.0,chunk2
ZINC000000118354 ,  18336 ,  2,ZINC000000118354,6,249.333,1.01,-42.349586,-55.381470,-33.579239,-21.802229,16.893303,-33.619541,-21.802158,-55.421700,3,5.197491,11.695813,2.449490,725,725,725,5.278642,1,13,9,0.923077,0.663258,0,0,0,0,0,0,1,0.322581,-0.554081,5,23,3.358962,0.427765,0.652406,0.588318,0.300415,0.420572,0.448360,0.156521,8.013104,-38.488167000000004,888463.0,888598.0,chunk1
ZINC000000118359 ,  18336 ,  2,ZINC000000118359,6,249.333,1.01,-46.483337,-56.122841,-34.313538,-21.809303,17.700600,-34.360012,-21.809311,-56.169323,2,5.196849,12.503750,3.000000,725,725,725,4.674114,3,13,9,0.769231,0.827960,0,0,1,1,0,0,1,0.322581,-0.636994,5,23,3.276050,0.535840,0.739671,0.683961,0.344837,0.569040,0.607856,0.269679,4.903304,-38.422241,659394.0,659529.0,chunk1
ZINC000000119092 ,  38438 ,  5,ZINC000000119092,6,344.411,0.00999999,-32.631332,-49.862198,-45.979889,-3.882311,19.396757,-46.049202,-3.882433,-49.931633,0,4.514340,14.882418,3.000000,725,725,725,5.930874,1,13,11,0.923077,1.315490,0,0,0,1,0,0,0,0.309091,-0.423679,4,23,3.706756,0.474088,0.604680,0.596843,0.442431,0.467169,0.529988,0.203417,10.393785,-30.465441,542430.0,542586.0,chunk5
ZINC000000119240 ,  11783 ,  2,ZINC000000119240,6,294.331,1,-51.525314,-63.298836,-41.113861,-22.184975,14.817339,-41.166218,-22.184425,-63.350643,3,3.151743,11.665596,2.449490,725,725,725,5.511809,2,13,11,0.846154,1.281039,0,0,1,0,0,0,1,0.306931,-0.488221,6,23,3.207431,0.443915,0.692723,0.675355,0.318579,0.412236,0.419524,0.145069,9.235031,-48.481497000000005,428151.0,428290.0,chunk1
ZINC000000119242 ,  11783 ,  2,ZINC000000119242,6,294.331,0.99,-45.437420,-60.673660,-39.608154,-21.065506,15.202511,-39.657661,-21.065578,-60.723240,4,3.550815,11.651697,3.316625,725,725,725,6.606869,2,13,11,0.846154,2.376100,0,0,1,0,0,0,1,0.306931,-0.391929,6,23,3.303723,0.447689,0.689451,0.677073,0.305792,0.431900,0.405794,0.176125,7.783905,-45.471149,708948.0,709087.0,chunk1
ZINC000000122160 ,  37637 ,  2,ZINC000000122160,5,261.364,0.01,-36.735130,-38.439583,-36.328583,-2.110999,19.774126,-36.387512,-2.110636,-38.498150,0,4.387888,15.386239,3.000000,725,725,725,5.394854,1,13,7,0.923077,0.779469,0,0,0,1,0,0,0,0.400000,-1.760249,6,23,1.935403,0.542845,0.752706,0.710103,0.520588,0.575924,0.542990,0.154757,34.242504,-18.665457,1834923.0,1835064.0,chunk2
ZINC000000123026 ,  49833 ,  1,ZINC000000123026,4,301.368,0.98,-32.579800,-55.607460,-43.848976,-11.758483,16.060972,-43.906792,-11.758507,-55.665298,0,4.046397,12.014575,3.000000,725,725,725,5.183539,2,13,10,0.846154,0.952770,0,0,1,1,0,0,0,0.184211,0.797055,17,23,2.101403,0.559337,0.666636,0.702091,0.535710,0.657852,0.567533,0.226199,11.570155,-39.546488000000004,2068145.0,2068289.0,chunk3
ZINC000000123420 ,  28734 ,  1,ZINC000000123420,4,275.371,0.95,-40.512527,-48.494392,-31.098486,-17.395906,15.381225,-31.133711,-17.395941,-48.529652,0,6.183825,9.197399,3.000000,725,725,725,5.601699,1,13,8,0.923077,0.986314,0,0,0,1,0,0,0,0.240385,-0.943928,5,23,2.969115,0.446155,0.623147,0.593176,0.333381,0.570082,0.508601,0.048542,25.665432,-33.113167,1442897.0,1443040.0,chunk2
ZINC000000124619 ,  18075 ,  6,ZINC000000124619,7,306.468,0.99,-38.552052,-59.963608,-42.231003,-17.732605,13.632397,-42.303986,-17.732872,-60.036858,0,4.074682,9.557714,3.000000,725,725,725,5.604311,1,13,12,0.923077,0.988926,0,0,0,0,0,0,1,0.273585,0.472184,11,23,3.080880,0.393886,0.596722,0.654977,0.405709,0.358446,0.278372,0.069089,19.817322,-46.331211,1614211.0,1614376.0,chunk4
ZINC000000124620 ,  18075 ,  6,ZINC000000124620,7,306.468,1,-46.674286,-61.882645,-43.373093,-18.509550,13.504658,-43.445602,-18.509293,-61.954895,1,3.595291,9.909367,2.449490,725,725,725,4.962011,3,13,12,0.769231,1.115857,0,1,0,1,0,0,1,0.273585,0.080645,11,23,2.689340,0.437659,0.628195,0.707434,0.401062,0.416776,0.395877,0.076611,15.978930,-48.377987,892416.0,892581.0,chunk4
ZINC000000124629 ,  13890 ,  6,ZINC000000124629,7,274.383,0.99,-37.596916,-54.065765,-33.438873,-20.626894,15.594022,-33.494499,-20.626694,-54.121193,0,5.011845,10.582177,3.000000,725,725,725,5.620859,1,13,11,0.923077,1.005474,0,0,0,1,0,0,0,0.240385,-0.018449,11,23,2.590247,0.497101,0.719976,0.716698,0.449222,0.518093,0.412300,0.166316,11.605192,-38.471743,1741551.0,1741696.0,chunk2
ZINC000000124895 ,  9022 ,  4,ZINC000000124895,4,250.254,-5.96046e-08,-38.211182,-43.613308,-38.521168,-5.092141,19.147711,-38.561951,-5.092138,-43.654087,1,3.654440,15.493270,2.449490,725,725,725,5.255980,2,13,7,0.846154,1.025210,0,1,0,1,0,0,0,0.230000,-1.402511,9,23,1.640967,0.500122,0.612385,0.611810,0.411417,0.609519,0.565415,0.190184,6.846221,-24.465597000000002,1167714.0,1167835.0,chunk1
ZINC000000124898 ,  9022 ,  4,ZINC000000124898,4,250.254,-0.00999993,-29.755432,-38.577011,-38.122662,-0.454350,18.935001,-38.163872,-0.454613,-38.618484,0,3.328779,15.606223,3.000000,725,725,725,5.819734,1,13,7,0.923077,1.204349,0,0,1,0,0,0,0,0.230000,-1.163872,9,23,1.879607,0.494209,0.614684,0.608162,0.416184,0.611376,0.566859,0.147987,3.312174,-19.64201,1973726.0,1973847.0,chunk1
ZINC000000126104 ,  395 ,  3,ZINC000000126104,5,263.36,1.02,-63.771717,-55.552269,-33.822536,-21.729734,14.751319,-33.872593,-21.729893,-55.602486,2,4.695759,10.055559,2.236068,725,725,725,5.443790,1,13,7,0.923077,0.828405,0,0,0,1,0,0,0,0.369565,-2.318416,4,23,1.812019,0.515231,0.718371,0.671959,0.354424,0.581899,0.597113,0.167621,12.297149,-40.80095,131250.0,131391.0,chunk2
ZINC000000126918 ,  19367 ,  3,ZINC000000126918,6,346.383,0.00999986,-39.486595,-48.768997,-43.352585,-5.416414,17.650826,-43.416107,-5.416449,-48.832558,0,3.112853,14.537973,3.000000,725,725,725,5.575550,1,13,11,0.923077,0.960165,0,0,0,1,0,0,0,0.309091,-0.947991,6,23,2.747661,0.486526,0.593366,0.591751,0.506539,0.552294,0.607691,0.067517,21.016329,-31.118171,1514196.0,1514348.0,chunk4
ZINC000000126932 ,  19367 ,  3,ZINC000000126932,6,346.383,-1.3411e-07,-35.777599,-47.815559,-43.855270,-3.960289,20.544071,-43.916843,-3.960145,-47.876987,0,4.313473,16.230598,3.000000,725,725,725,5.364620,1,13,11,0.923077,0.749235,0,0,0,1,0,0,0,0.309091,-0.946416,6,23,2.749237,0.473105,0.556536,0.551793,0.496705,0.523057,0.582076,0.128464,20.769032,-27.271488,1940431.0,1940583.0,chunk4
ZINC000000126997 ,  20225 ,  4,ZINC000000126997,7,311.447,0.99,-33.374660,-62.219006,-42.852131,-19.366875,14.514710,-42.915886,-19.366899,-62.282784,0,4.586819,9.927891,3.000000,725,725,725,5.801625,1,13,9,0.923077,1.186241,0,0,0,1,0,0,0,0.200000,1.037555,14,23,2.994077,0.372458,0.556701,0.561759,0.351137,0.378675,0.329420,0.057057,8.616720,-47.704296,2268284.0,2268442.0,chunk4
ZINC000000127000 ,  20225 ,  4,ZINC000000127000,7,311.447,0.98,-39.004242,-64.606293,-45.918697,-18.687595,12.608556,-45.983814,-18.687256,-64.671066,1,4.974648,7.633908,2.449490,725,725,725,5.938490,1,13,9,0.923077,1.323105,0,0,0,1,0,0,0,0.200000,0.874171,14,23,2.830693,0.371260,0.567731,0.579655,0.351629,0.398446,0.329730,0.000367,5.942135,-51.997736999999994,1569727.0,1569885.0,chunk4
ZINC000000127550 ,  1500 ,  3,ZINC000000127550,7,252.334,1,-63.069557,-61.981274,-40.917080,-21.064194,13.790856,-40.965912,-21.064306,-62.030220,1,3.192611,10.598245,2.449490,725,725,725,5.553126,1,13,8,0.923077,0.937741,0,0,0,1,0,0,0,0.294737,-1.523257,7,23,1.955004,0.522904,0.684928,0.629036,0.458535,0.535321,0.599789,0.229816,11.348847,-48.190418,97189.0,97326.0,chunk1
ZINC000000128520 ,  21865 ,  1,ZINC000000128520,6,301.389,-0.0199999,-44.204189,-45.271725,-40.869473,-4.402254,17.738443,-40.929161,-4.402556,-45.331718,2,2.859387,14.879056,2.236068,725,725,725,4.610099,2,13,7,0.846154,0.379329,0,1,0,1,0,0,0,0.285714,-1.618293,5,23,2.294750,0.471123,0.664987,0.719682,0.478628,0.430368,0.408759,0.124313,9.454916,-27.533282000000003,945272.0,945420.0,chunk3
ZINC000000128577 ,  18716 ,  4,ZINC000000128577,4,332.447,0.99,-38.814362,-63.233948,-42.635551,-20.598398,15.579887,-42.694172,-20.598347,-63.292519,1,4.069692,11.510196,3.162278,725,725,725,5.366820,2,13,9,0.846154,1.136051,0,0,0,1,0,0,1,0.200000,0.604273,16,23,2.126012,0.386833,0.616504,0.572773,0.397568,0.379198,0.354957,0.000000,8.225641,-47.654061,1586549.0,1586697.0,chunk4
ZINC000000128584 ,  39455 ,  2,ZINC000000128584,4,350.437,0.99,-36.043098,-64.216515,-42.974617,-21.241898,15.767254,-43.032219,-21.242287,-64.274506,1,4.263830,11.503424,3.162278,725,725,725,5.427166,1,13,10,0.923077,0.811781,0,0,0,0,0,0,1,0.194915,0.953292,17,23,2.257640,0.389309,0.598468,0.560256,0.476300,0.374414,0.326415,0.000000,8.217670,-48.449261,1911978.0,1912126.0,chunk4
ZINC000000128630 ,  650 ,  2,ZINC000000128630,5,248.345,0.97,-71.668251,-59.198631,-39.884666,-19.313963,12.901817,-39.936779,-19.314268,-59.251045,0,2.826463,10.075355,3.000000,725,725,725,5.027750,2,13,7,0.846154,0.796981,0,0,1,1,0,0,0,0.294737,-2.447830,5,23,1.465214,0.532695,0.728376,0.668466,0.408550,0.541941,0.529205,0.319634,10.289277,-46.296814,15986.0,16123.0,chunk1
ZINC000000129528 ,  22364 ,  4,ZINC000000129528,6,281.378,1.01,-42.821785,-65.516922,-42.603386,-22.913538,15.080809,-42.656357,-22.913687,-65.570045,1,2.963644,12.117164,2.449490,725,725,725,5.145324,1,13,10,0.923077,0.529939,0,0,0,1,0,0,0,0.189189,0.538086,16,23,2.059825,0.393400,0.635363,0.611056,0.320290,0.425594,0.334250,0.033847,3.354247,-50.43611299999999,1237812.0,1237955.0,chunk2
ZINC000000130404 ,  8557 ,  2,ZINC000000130404,5,249.333,1,-53.158272,-54.816044,-30.708141,-24.107903,18.871716,-30.738846,-24.107908,-54.846756,2,4.661159,14.210555,2.236068,725,725,725,4.718019,3,13,9,0.769231,0.871865,0,1,0,1,0,0,1,0.322581,-1.629437,5,23,2.283607,0.501651,0.733509,0.664331,0.463196,0.557076,0.563732,0.028065,47.047924,-35.944328,363783.0,363918.0,chunk1
ZINC000000130406 ,  8557 ,  2,ZINC000000130406,5,249.333,0.99,-54.607674,-52.976868,-30.658989,-22.317881,16.883045,-30.690149,-22.318014,-53.008163,1,4.196371,12.686674,2.449490,725,725,725,4.499550,3,13,9,0.769231,0.653396,0,1,0,1,0,0,1,0.322581,-1.650504,5,23,2.262539,0.534266,0.757071,0.691203,0.483777,0.601468,0.631400,0.040680,46.026329,-36.093823,316310.0,316445.0,chunk1
ZINC000000130994 ,  48723 ,  2,ZINC000000130994,5,300.381,1.01,-32.909801,-61.919621,-41.071335,-20.848286,17.401630,-41.127136,-20.848658,-61.975792,1,5.202793,12.198837,3.162278,725,725,725,5.559290,1,13,9,0.923077,0.943906,0,0,0,0,0,0,1,0.273585,0.767177,9,23,3.810655,0.345429,0.553064,0.529482,0.385238,0.277931,0.245113,0.081743,8.624215,-44.517990999999995,1628142.0,1628288.0,chunk1
ZINC000000131355 ,  25714 ,  3,ZINC000000131355,6,261.364,0.01,-31.581467,-38.717697,-34.671974,-4.045721,19.738873,-34.726994,-4.045932,-38.772926,1,4.861825,14.877048,2.449490,725,725,725,4.826152,1,13,7,0.923077,0.210768,0,1,0,0,0,0,0,0.400000,-1.255108,6,23,2.440544,0.465193,0.680146,0.614310,0.478357,0.469360,0.424107,0.124881,7.994217,-18.978824,2488535.0,2488676.0,chunk2
ZINC000000131358 ,  48753 ,  1,ZINC000000131358,5,340.26,0.00999995,-32.898293,-41.392593,-41.511108,0.118515,18.859369,-41.570854,0.118891,-41.451962,0,2.586560,16.272810,3.000000,725,725,725,6.030958,1,13,7,0.923077,1.415573,0,0,0,1,0,0,0,0.343750,-1.248274,7,23,2.229987,0.480025,0.720648,0.725813,0.426266,0.496431,0.406990,0.104003,13.153029,-22.533223999999997,526646.0,526787.0,chunk5
ZINC000000131413 ,  25714 ,  3,ZINC000000131413,6,247.337,-1.56462e-07,-42.056732,-40.224411,-36.604069,-3.620340,17.726439,-36.650795,-3.620371,-40.271168,0,2.853173,14.873265,3.000000,725,725,725,4.686943,3,13,7,0.769231,0.840789,0,0,1,1,0,0,1,0.413793,-1.759199,5,23,2.153844,0.546343,0.794833,0.718654,0.507234,0.585243,0.494351,0.177743,10.045284,-22.497972000000004,903982.0,904117.0,chunk1
ZINC000000132100 ,  38438 ,  5,ZINC000000132100,6,344.411,-5.96046e-08,-31.991287,-47.331650,-42.337284,-4.994366,18.682634,-42.407265,-4.994483,-47.401749,1,4.332974,14.349661,2.449490,725,725,725,5.621751,1,13,11,0.923077,1.006367,0,0,0,1,0,0,0,0.309091,-0.523860,4,23,3.606575,0.451904,0.582690,0.554529,0.450153,0.449230,0.529840,0.144982,11.752456,-28.649016000000003,575707.0,575863.0,chunk5
ZINC000000132105 ,  58921 ,  1,ZINC000000132105,5,302.373,-5.21541e-08,-29.988737,-45.820686,-42.441467,-3.379220,18.890612,-42.500389,-3.379479,-45.879868,0,4.236288,14.654323,3.000000,725,725,725,6.006479,1,13,12,0.923077,1.391095,0,0,0,1,0,0,0,0.273585,-0.508175,5,23,3.404868,0.485814,0.668980,0.648166,0.479546,0.524921,0.561650,0.031623,9.881787,-26.930074,2432863.0,2433008.0,chunk3
ZINC000000133372 ,  20602 ,  5,ZINC000000133372,6,330.384,-8.9407e-08,-40.452976,-52.005730,-49.987785,-2.017946,19.143080,-50.054413,-2.018150,-52.072563,1,3.885693,15.257387,2.449490,725,725,725,5.409467,2,13,11,0.846154,1.178698,0,1,0,1,0,0,0,0.281818,-0.900661,5,23,3.012382,0.456042,0.632226,0.678081,0.519492,0.477512,0.302878,0.126061,18.775095,-32.86265,1413551.0,1413701.0,chunk4
ZINC000000133374 ,  20602 ,  5,ZINC000000133374,6,330.384,-0.0100001,-34.222218,-46.446877,-47.746342,1.299463,20.408781,-47.811260,1.299183,-46.512077,0,3.596938,16.811844,3.000000,725,725,725,5.579833,1,13,11,0.923077,0.964448,0,0,0,1,0,0,0,0.281818,-1.030130,5,23,2.882913,0.438033,0.621736,0.655841,0.498909,0.495214,0.336381,0.020119,19.122005,-26.038096,2145731.0,2145881.0,chunk4
ZINC000000133758 ,  22364 ,  4,ZINC000000133758,6,323.458,1,-39.304245,-67.433311,-46.577114,-20.856199,16.132427,-46.647243,-20.855839,-67.503082,2,3.629458,12.502970,2.236068,725,725,725,4.930480,2,13,10,0.846154,0.699711,0,1,0,1,0,0,0,0.194915,1.077700,15,23,2.816830,0.422320,0.616841,0.602964,0.480064,0.445531,0.350331,0.038189,12.373613,-51.300884,1535325.0,1535486.0,chunk4
ZINC000000134040 ,  59451 ,  1,ZINC000000134040,9,311.335,-0.0199999,-29.839626,-42.648224,-36.141514,-6.506709,19.398884,-36.185253,-6.506964,-42.692215,3,5.221290,14.177593,2.828427,725,725,725,5.168493,2,13,13,0.846154,0.937724,0,0,0,1,0,0,1,0.323529,-0.598109,7,23,2.880151,0.531133,0.688484,0.654639,0.569933,0.601824,0.582030,0.089886,8.277181,-23.24934,2744153.0,2744296.0,chunk2
ZINC000000134439 ,  25545 ,  3,ZINC000000134439,9,325.474,1.01,-32.912125,-60.115334,-38.503323,-21.612009,15.804068,-38.577896,-21.612381,-60.190277,1,5.849868,9.954200,2.449490,725,725,725,5.070498,2,13,12,0.846154,0.839729,0,1,0,1,0,0,0,0.194915,0.978250,15,23,2.717381,0.416472,0.621213,0.635023,0.448011,0.415659,0.373444,0.005482,7.900148,-44.311265999999996,2333025.0,2333189.0,chunk4
ZINC000000134450 ,  7274 ,  5,ZINC000000134450,5,323.458,1.03,-40.648708,-63.976868,-43.716454,-20.260414,12.676682,-43.782532,-20.260258,-64.042786,0,3.055911,9.620772,3.000000,725,725,725,4.800950,1,13,9,0.923077,0.185565,0,0,0,1,0,0,0,0.194915,0.941321,15,23,2.680452,0.408436,0.630286,0.642396,0.391847,0.413364,0.339082,0.033640,7.906486,-51.300186000000004,1396587.0,1396748.0,chunk4
ZINC000000134901 ,  58525 ,  1,ZINC000000134901,5,325.334,0.02,-30.096073,-42.814537,-39.103596,-3.710943,19.323080,-39.154400,-3.710795,-42.865196,1,4.465671,14.857408,2.449490,725,725,725,4.766639,1,13,10,0.923077,0.151254,0,0,0,1,0,0,0,0.254545,-0.553313,10,23,2.272774,0.517511,0.719093,0.691040,0.528116,0.558875,0.573773,0.034170,10.965757,-23.491457,709298.0,709438.0,chunk5
ZINC000000135738 ,  24771 ,  1,ZINC000000135738,6,317.455,0.02,-42.579445,-50.869656,-45.726875,-5.142781,17.164660,-45.790516,-5.142974,-50.933491,2,2.033229,15.131430,2.236068,725,725,725,4.703883,2,13,7,0.846154,0.473114,0,1,0,1,0,0,0,0.261682,-0.797654,7,23,2.680606,0.502200,0.784239,0.843824,0.557372,0.487022,0.340588,0.000154,11.283662,-33.704995999999994,1062129.0,1062277.0,chunk3
ZINC000000135975 ,  21601 ,  2,ZINC000000135975,3,277.3,1.02,-44.347847,-55.260712,-36.718292,-18.542418,15.935649,-36.759174,-18.542131,-55.301308,2,4.020570,11.915079,2.236068,725,725,725,5.113336,2,13,9,0.846154,0.882567,0,1,0,1,0,0,0,0.240385,-0.677718,7,23,2.800542,0.411595,0.629730,0.646479,0.299367,0.452123,0.342341,0.099527,8.055171,-39.325063,766590.0,766722.0,chunk1
ZINC000000135984 ,  21601 ,  2,ZINC000000135984,3,277.3,0.99,-37.908878,-52.122604,-34.158001,-17.964603,16.464247,-34.191872,-17.964409,-52.156281,2,4.556681,11.907565,2.236068,725,725,725,4.981010,1,13,9,0.923077,0.365626,0,1,0,0,0,0,0,0.240385,-0.468650,7,23,3.009611,0.364283,0.588250,0.591964,0.247843,0.388633,0.248380,0.120628,6.700235,-35.658357,1188806.0,1188938.0,chunk1
ZINC000000135991 ,  44322 ,  1,ZINC000000135991,8,346.21,0.00999987,-34.332932,-49.568283,-46.628773,-2.939509,19.150095,-46.683632,-2.939798,-49.623428,0,3.838523,15.311572,3.000000,725,725,725,4.844168,1,13,11,0.923077,0.228783,0,0,1,0,0,0,0,0.310680,-0.476318,5,23,3.436725,0.426461,0.608896,0.551087,0.480478,0.379532,0.245126,0.293646,5.978574,-30.418188,455375.0,455510.0,chunk5
ZINC000000136058 ,  28466 ,  1,ZINC000000136058,8,331.412,0.03,-40.650471,-47.485542,-43.902332,-3.583211,17.790930,-43.967518,-3.583280,-47.550797,0,3.122173,14.668757,3.000000,725,725,725,4.782338,2,13,10,0.846154,0.551569,0,0,1,1,0,0,0,0.330189,-1.020445,5,23,2.892599,0.499295,0.632122,0.696662,0.607032,0.448218,0.358694,0.253042,20.561735,-29.694612000000003,227628.0,227783.0,chunk5
ZINC000000139299 ,  12820 ,  1,ZINC000000139299,6,326.44,0.98,-50.621216,-55.510063,-35.641720,-19.868343,16.434769,-35.692890,-19.868011,-55.560902,0,5.567478,10.867290,3.000000,725,725,725,4.940112,3,13,12,0.769231,1.093958,0,1,1,0,0,0,1,0.310680,-1.071528,5,23,2.841515,0.520009,0.717536,0.727562,0.399323,0.444448,0.483004,0.348180,6.405889,-39.075294,634475.0,634624.0,chunk4
ZINC000000139723 ,  17837 ,  1,ZINC000000139723,6,248.388,0.97,-46.843182,-57.992546,-39.825058,-18.167490,13.701071,-39.884834,-18.167351,-58.052185,0,3.683181,10.017890,3.000000,725,725,725,5.405645,1,13,9,0.923077,0.790261,0,0,0,1,0,0,0,0.255102,-0.390898,9,23,2.652580,0.459946,0.698005,0.645621,0.319300,0.491264,0.504082,0.101403,14.335425,-44.291475,642167.0,642312.0,chunk1
ZINC000000140619 ,  41837 ,  1,ZINC000000140619,5,323.842,0.97,-35.168850,-43.497993,-25.823317,-17.674677,17.682932,-25.876562,-17.674665,-43.551228,1,8.761174,8.921758,3.162278,725,725,725,4.140721,4,13,9,0.692308,0.679183,0,0,2,1,0,0,1,0.285714,-0.664332,7,23,2.813929,0.535310,0.748882,0.825239,0.445048,0.497844,0.498628,0.196218,12.712669,-25.815061,2020601.0,2020751.0,chunk4
ZINC000000141445 ,  6307 ,  1,ZINC000000141445,8,266.36,0.97,-57.385868,-58.667458,-42.239010,-16.428448,11.696527,-42.298599,-16.428171,-58.726768,1,3.378278,8.318249,2.449490,725,725,725,5.350397,1,13,9,0.923077,0.735012,0,1,0,0,0,0,0,0.285714,-1.099678,4,23,3.030757,0.491662,0.740646,0.669278,0.482985,0.505787,0.478323,0.072952,8.651406,-46.97093100000001,335334.0,335476.0,chunk2
ZINC000000141662 ,  50898 ,  2,ZINC000000141662,5,314.384,0.00999978,-32.265732,-42.032326,-39.938469,-2.093855,19.302414,-39.998108,-2.093817,-42.091927,0,3.404819,15.897595,3.000000,725,725,725,5.648542,1,13,9,0.923077,1.033157,0,0,0,1,0,0,0,0.289720,-1.102926,6,23,2.592726,0.475696,0.726393,0.772983,0.536424,0.445001,0.347685,0.025693,16.453161,-22.729912,2113878.0,2114026.0,chunk3
ZINC000000141666 ,  50898 ,  2,ZINC000000141666,5,314.384,0.0099999,-31.451527,-42.609779,-42.603519,-0.006261,19.728479,-42.670208,-0.006519,-42.676727,0,3.239227,16.489251,3.000000,725,725,725,5.812382,1,13,9,0.923077,1.196998,0,0,0,1,0,0,0,0.289720,-1.072303,6,23,2.623349,0.459112,0.694582,0.757421,0.491911,0.456563,0.337197,0.017000,11.159920,-22.881300000000003,2229500.0,2229648.0,chunk3
ZINC000000141677 ,  59119 ,  1,ZINC000000141677,5,295.809,-0.01,-29.935631,-34.092632,-29.279198,-4.813436,22.618372,-29.315125,-4.813513,-34.128639,0,8.137344,14.481028,3.000000,725,725,725,5.416701,1,13,8,0.923077,0.801317,0,0,0,1,0,0,0,0.372340,-1.856684,7,23,1.621577,0.517780,0.749830,0.720424,0.535747,0.486674,0.450213,0.163790,16.660391,-11.474260000000001,2731058.0,2731199.0,chunk2
ZINC000000143561 ,  20666 ,  2,ZINC000000143561,5,314.179,-0.0199999,-40.267723,-42.146690,-39.027721,-3.118970,19.359013,-39.068748,-3.119153,-42.187901,1,3.128585,16.230427,2.449490,725,725,725,5.396565,2,13,6,0.846154,1.165796,0,1,0,1,0,0,0,0.281250,-1.759683,7,23,1.718578,0.519755,0.635287,0.637351,0.449621,0.620340,0.502393,0.273536,9.893256,-22.787677,1250460.0,1250585.0,chunk3
ZINC000000144130 ,  20189 ,  1,ZINC000000144130,5,343.446,1.01,-45.264027,-52.664490,-39.071274,-13.593217,15.802236,-39.146271,-13.593175,-52.739445,0,5.534016,10.268220,3.000000,725,725,725,5.463447,1,13,10,0.923077,0.848063,0,0,1,0,0,0,0,0.263158,-0.983505,8,23,2.277365,0.461523,0.574401,0.603598,0.567053,0.387022,0.313637,0.323426,18.288651,-36.862254,133545.0,133707.0,chunk5
ZINC000000144283 ,  28583 ,  1,ZINC000000144283,2,241.764,1,-40.584320,-53.081017,-33.903694,-19.177320,13.573647,-33.933491,-19.177214,-53.110703,2,3.545926,10.027721,2.236068,725,725,725,4.583607,4,13,8,0.692308,1.122069,0,2,1,1,0,0,0,0.151515,-0.061555,18,23,1.025402,0.473855,0.637765,0.618653,0.411813,0.654283,0.520617,0.000000,3.781110,-39.50737,994346.0,994461.0,chunk1
ZINC000000144301 ,  37784 ,  2,ZINC000000144301,4,307.418,0.98,-36.688259,-68.199486,-44.231777,-23.967710,15.833138,-44.292294,-23.967751,-68.260040,2,2.960798,12.872340,2.645751,725,725,725,5.675731,1,13,9,0.923077,1.060346,0,0,0,1,0,0,0,0.179487,1.248425,22,23,1.465817,0.398907,0.627497,0.608133,0.353760,0.379423,0.268564,0.156064,6.498628,-52.366347999999995,1834036.0,1834186.0,chunk4
ZINC000000145131 ,  45508 ,  1,ZINC000000145131,6,320.242,-0.00999998,-33.954922,-47.902924,-41.018124,-6.884802,16.704294,-41.063705,-6.884856,-47.948563,3,2.554418,14.149876,2.449490,725,725,725,4.920234,3,13,10,0.769231,1.074080,0,1,0,1,0,0,1,0.200000,-0.249371,16,23,1.272368,0.495152,0.696756,0.675662,0.486056,0.546561,0.492509,0.073370,10.642890,-31.198629999999998,1889545.0,1889670.0,chunk3
